id,type,text1,text2,text3,text4,notes
sabotpod,WEAPON,"범위 내에 있을 때 고속 운동 관통탄의 2단계 확산을 발사합니다. 방패에 큰 피해를 주고, 적의 선체나 갑옷에 충격을 가할 때 막대한 EMP 피해를 입힙니다. PD로 멈추기가 어렵습니다.
 
 포드는 일반적인 미사일 랙을 대체하고 여러 미사일을 거의 동시에 발사할 수 있습니다. 자동 로더는 짧은 지연 후 다음 미사일을 추출, 무장 및 준비합니다.
 
 Sabot급 미사일은 단거리 2단계 KE 무기입니다. 유도 미사일 1단계는 보호된 표적의 타격 거리 내에 2차 집합체를 투사합니다. 그러면 내장된 표적 컴퓨터가 KE 관통기용 추진제를 점화합니다. 일반적으로 불리는 이 '사봇'은 열화우라늄과 같은 초밀도 물질로 제조된 좁고 측면으로 안정된 발사체입니다.
 
 적의 방어막을 무너뜨리고 과부하를 일으키는 데 탁월합니다. 표준 함선 장갑은 간격을 두고 있으므로 장갑에 대한 충격을 받기 위해 시간에 맞춰 보호막을 낮추면 사봇은 관리 가능한 피해를 더 많이 줍니다.
 
 이 무기 시스템에는 여러 개의 미사일을 수용하는 발사 랙이 있습니다.",,,,
sabot_single,WEAPON,"범위 내에 있을 때 고속 운동 관통탄의 2단계 확산을 발사합니다. 방패에 큰 피해를 주고, 적의 선체나 갑옷에 충격을 가할 때 막대한 EMP 피해를 입힙니다. PD.
 
 사보급 미사일은 단거리 2단 KE 무기로 저지가 어렵다. 유도 미사일 1단계는 보호된 표적의 타격 거리 내에 2차 집합체를 투사합니다. 그러면 내장된 표적 컴퓨터가 KE 관통기용 추진제를 점화합니다. 일반적으로 불리는 이 '사봇'은 열화우라늄과 같은 초밀도 물질로 제조된 좁고 측면으로 안정된 발사체입니다.
 
 적의 방어막을 무너뜨리고 과부하를 일으키는 데 탁월합니다. 표준 함선 장갑은 간격이 떨어져 있으므로 장갑에 충격을 받기 위해 보호막을 낮추는 경우 사봇은 관리 가능한 피해를 더 많이 줍니다.
 
 이 마운트는 한 번에 하나의 미사일만 발사할 수 있으며 전투 등급 탄창에 단일 교체품을 운반합니다. 선체에 움푹 들어가 있습니다.",,,,
sabot_fighter,WEAPON,"범위 내에 있을 때 고속 운동 관통탄의 2단계 확산을 발사합니다. 방패에 큰 피해를 주고, 적의 선체나 갑옷에 충격을 가할 때 막대한 EMP 피해를 입힙니다. PD.
 
 사보급 미사일은 단거리 2단 KE 무기로 저지가 어렵다. 유도 미사일 1단계는 보호된 표적의 타격 거리 내에 2차 집합체를 투사합니다. 그러면 내장된 표적 컴퓨터가 KE 관통기용 추진제를 점화합니다. 일반적으로 불리는 이 '사봇'은 열화우라늄과 같은 초밀도 물질로 제조된 좁고 측면으로 안정된 발사체입니다.
 
 적의 방어막을 무너뜨리고 과부하를 일으키는 데 탁월합니다. 표준 함선 장갑은 간격을 두고 있으므로 장갑에 대한 충격을 받기 위해 쉴드를 낮추는 경우 사봇은 관리 가능한 피해를 더 많이 줍니다.
 
 이 마운트는 단 하나의 미사일만 운반합니다.",,,,
breach,WEAPON,좋은 유도력과 소형 특수 대장갑 탄두를 갖춘 중장갑의 빠른 미사일입니다.,,,,
breachpod,WEAPON,좋은 유도력과 소형 특수 대장갑 탄두를 갖춘 중장갑의 빠른 미사일입니다.,,,,
pilum,WEAPON,"후방 전투함의 장거리 지원에 적합한 2단 미사일입니다. 두 번째 단계는 최고 속도가 더 빨라서 지점 방어 시스템을 격파할 가능성이 더 높습니다.
 
 기술적으로 성숙한 무기 시스템인 Pilum급 미사일은 신중한 함장이 장거리 공격을 하기 위한 확실한 선택입니다. 탄두는 능동 방어막에 지점 오류를 일으킬 수 있는 장치와 이러한 틈을 통해 적당한 펀치를 전달하는 EMP 생성기로 구성됩니다. 미사일의 대형 연료 탱크로 인한 제약으로 인해 두 장치 모두 특별히 효과적이지 않습니다.
 
 전투용 자동 장전 시스템은 장기간의 교전에서 적당한 수준이지만 지속적인 유용성을 보장합니다.",,,,
pilum_large,WEAPON,"후방 전투함의 장거리 지원에 적합한 2단 미사일입니다. 두 번째 단계는 최고 속도가 더 빨라서 지점 방어 시스템을 무너뜨릴 가능성이 더 높습니다. ""캐터펄트"" 발사 시스템은 더 높은 집중도의 사격을 생성합니다.
 
 기술적으로 성숙한 무기 시스템인 Pilum급 미사일은 신중한 함장이 장거리 공격을 하기 위한 확실한 선택입니다. 탄두는 능동 방어막에 지점 오류를 일으킬 수 있는 장치와 이러한 틈을 통해 적당한 펀치를 전달하는 EMP 생성기로 구성됩니다. 미사일의 대형 연료 탱크로 인한 제약으로 인해 두 장치 모두 특별히 효과적이지 않습니다.
 
 전투용 자동 장전 시스템은 장기간의 교전에서 적당한 수준이지만 지속적인 유용성을 보장합니다.",,,,
phasecl,WEAPON,인상적인 폭발 반경과 지점 방어 사격을 무시할 수 있는 능력을 갖춘 저속 근접 폭약을 배치합니다. 특히 전투기에게 파괴적이지만 장갑 대상에게도 효과적입니다.,,,,
phasecl_bomber,WEAPON,폭발 반경이 인상적인 저속 근접 폭탄을 배치합니다. 특히 전투기에게 파괴적이지만 장갑 대상에게도 효과적입니다.,,,,
typhoon,WEAPON,이 간단하지만 강력한 무기 시스템은 발사관과 일반적으로 소수의 표준 리퍼급 어뢰를 탑재하는 탄창으로 구성됩니다.,,,,
cyclone,WEAPON,"어뢰 포격을 발사할 수 있는 이중 발사 시스템. 시간 내에 벗어날 수 없는 느린 함선에 파괴적입니다.
 
 매우 큰 무기 시스템인 Cyclone급 발사대는 20개의 Reaper 어뢰를 운반할 수 있는 내부 탄창이 있는 2개의 대형 어뢰 발사관을 가지고 있는 것으로 기록되어 있습니다. 사격 통제 시스템이 연결되어 리퍼급 어뢰 2발을 동시에 발사합니다. 자동 로더는 탄창에서 몇 초 만에 다음 일제 사격을 준비합니다.",,,,
hurricane,WEAPON,"목표물에 접근하면 여러 개의 탄두로 분리되는 미사일을 발사합니다. 특히 방패가 내려진 적에게는 파괴적인 피해를 줍니다.
 
 허리케인 터렛은 자체 추진 다중 미사일 전달 프로젝터 포드를 발사하도록 설계된 후기 확장 에포크 무기입니다. 표적 컴퓨터는 히트 솔루션이 출시될 때 포드를 프로그래밍합니다. 방출되는 소형 미사일 떼는 모든 유형의 함선에 위험합니다. 미사일은 성형된 돌격 탄두를 갖추고 있어 적의 장갑에 대해 더 효과적입니다. 이러한 특성으로 인해 허리케인은 살상용 무기가 되며, 대개는 불구가 된 목표물을 완전히 파괴하라는 명령을 받은 포수 장교에 의해서만 발사됩니다.",,,,
mininglaser,WEAPON,"미사일과 전투기 방어를 위해 유선으로 연결된 저렴한 유틸리티 레이저입니다. 장거리이지만 출력이 낮아 방해가 됩니다.
 
 Mk I 마이닝 레이저는 전투용으로 재장착된 불소 가스 이득 매체를 특징으로 합니다. 마이크로 소행성 타겟팅 패키지는 들어오는 미사일을 추적하고 타겟팅하도록 용도가 변경되었습니다. 더 크거나 장갑을 갖춘 표적에는 거의 쓸모가 없습니다. 670nm 추적 빔이 내장되어 있습니다.",,,,
pdlaser,WEAPON,"미사일 및 전투기 방어용으로 설계된 소형 레이저로 뛰어난 추적 능력, 상당한 피해량, 매우 짧은 범위를 갖추고 있습니다.
 
 단순성, 신뢰성 및 낮은 플럭스 비용이 이 유비쿼터스 지점 방어 무기의 특징입니다. 레이저는 단거리 마커 빔과 결합된 이산화탄소 이득 매체를 중심으로 구축되었습니다. 움직이는 부품이 없는 간단한 1단계 렌즈 조립으로 무기를 유지 관리 절차 없이 장기간 작동할 수 있습니다. 낮은 손상으로 인해 ""Pray [it's a] Dud"" 레이저 약어가 탄생했습니다.",,,,
taclaser,WEAPON,"중장거리에서 유용한 표준 전투 레이저입니다. 매우 유연한 무기로, 특히 보호되지 않은 목표물에 효과적입니다.
 
 해당 분야에서 빔 무기의 주력인 전술 레이저는 낮은 유지 관리 비용, 다용성 및 구성 용이성 때문에 자주 사용됩니다. 표준 이산화탄소 이득 매체, 530nm 마커 빔 및 3개의 렌즈 어셈블리가 특징입니다. 특히 장기간 교전 시 소형 함선에 적합한 지원 무기입니다.",,,,
ioncannon,WEAPON,"전자기 펄스(EMP)를 전달하고 적 시스템/엔진을 빠르게 무력화시킬 수 있는 중거리 에너지 대포입니다. 충격 지점 근처의 모듈까지 호를 그리며 움직일 수 있습니다.
 
 이온 캐논의 비표준 이득 매체는 응집성 볼트에 고도로 이온화된 중입자 물질을 투사합니다. 이온 볼트가 목표물에 충돌하면 센서, 연료 점화 장치, 표적 모듈, 컴퓨터 등을 포함한 모든 종류의 전자 장치에 큰 혼란을 일으키는 국부적인 자기장을 생성합니다. 또한 이 무기는 특정 회로를 융합하고 보호막 생성기에 약간의 부담을 줄 수 있습니다. 무시할 만큼의 영구적인 피해를 입힙니다. 함선에 장착되는 유일한 무기 유형은 거의 없습니다.",,,,
ioncannon_fighter,WEAPON,전자기 펄스(EMP)를 전달하고 적 시스템/엔진을 신속하게 비활성화할 수 있는 느린 발사 중거리 에너지 대포입니다. 충격 지점 근처의 모듈에 아크를 일으킬 수 있습니다.,,,,
irpulse,WEAPON,"중거리에서 에너지 볼트를 발사하는 효율적인 자속 적외선 펄스 레이저입니다. 장기간 사격에 탁월한 무기입니다.
 
 이 무기는 11미크론에서 발사되는 이산화탄소 이득 매체를 갖춘 대부분의 전투 레이저와 동일합니다. q-스위치 전원 공급 장치를 사용하면 훨씬 더 높은 전력 소비를 감수하면서 무기를 기존 빔보다 훨씬 효과적으로 만드는 표적 제거가 가능합니다. 무기의 낮은 사거리가 장착된 함선의 기동성에 의해 상쇄될 수 있는 전투기나 호위함에 가장 자주 사용됩니다.",,,,
irpulse_fighter,WEAPON,중거리에서 에너지 볼트를 발사하는 느리게 발사되고 자속 효율적인 적외선 펄스 레이저입니다. 장기간의 화재 폭발에 탁월한 무기입니다.,,,,
lrpdlaser,WEAPON,"미사일과 전투기 위협을 무력화하는 데 효과적인 중거리 에너지 무기입니다. 장기간 발사할 수 있지만 손상 정도는 낮습니다.
 
 추가 렌즈 어셈블리는 11미크론의 파장에서 발사되는 표준 이산화탄소 빔에서 자체 확산 입자를 제거합니다. 확장된 범위를 통해 낮은 전력량이 대상에 더 큰 영향을 미칠 수 있습니다. 특히 보호된 목표를 향한 미사일을 파괴하는 데 유용합니다. 표준 지점 방어 레이저는 일반적으로 보호해야 하는 함선의 방어 보호막을 지나서 충분히 멀리 확장할 수 있는 범위를 갖지 않습니다.",,,,
pdburst,WEAPON,"완전히 재충전될 경우 무기가 여러 번 빠르게 연속해서 발사할 수 있는 내장 커패시터가 특징입니다. 미사일 및 전투기에 비해 탁월합니다.
 
 점사점 방어 레이저는 표준 PD 빔 무기를 더욱 개선한 것입니다. q-스위치 이득 매질은 펄스 펌핑되어 티타늄 도핑 사파이어에 전달되는 전력이 미리 정의된 간격으로 매질 피크를 얻도록 보장합니다. 그 결과, 2초에 한 번씩 발사되는 무기가 탄생했으며, 작은 크기에 비해 매우 효과적입니다. 전력 소비는 일부 전투기 전력 코어라도 발사 부하를 감당할 수 있을 만큼 작습니다.",,,,
pdburst_fighter,WEAPON,"미사일과 전투기를 상대로 뛰어난 성능을 발휘하는 단거리 고강도 레이저입니다. 경량 섀시 장착 요구 사항으로 인해 표준 모델보다 커패시터가 작아 재충전 속도가 감소합니다.
 
 점사점 방어 레이저는 표준 PD 빔 무기를 더욱 개선한 것입니다. q-스위치 이득 매질은 펄스 펌핑되어 티타늄 도핑 사파이어에 전달되는 전력이 미리 정의된 간격으로 매질 피크를 얻도록 보장합니다. 그 결과, 2초에 한 번씩 발사되는 무기가 탄생했으며, 작은 크기에 비해 매우 효과적입니다. 전력 소비는 일부 전투기 전력 코어라도 발사 부하를 감당할 수 있을 만큼 작습니다.",,,,
amblaster,WEAPON,"발사 속도가 느리고 피해량이 매우 높은 에너지 포로 해당 구역의 가장 큰 함선에 위협을 가할 수 있습니다. 근거리에서만 사용할 수 있습니다.
 
 반물질 블래스터는 현존하는 무기 중 가장 복잡한 무기 중 하나입니다. 반물질은 케이스에 내장된 자체 전원 자기장 프로젝터가 있는 껍질에 저장됩니다. 반물질(일반적으로 양전자)을 포함하고 방출할 수 있을 만큼 강한 장을 생성하려면 내장 커패시터를 충전하는 데 상당한 시간을 소비해야 합니다. 필요한 강도의 자기장이 생성되면 포탄이 파괴되고 반물질이 목표물을 향해 방출됩니다. 주요 추진제는 블래스터 총구 주위의 로렌츠 힘입니다. 
 
 모든 대상에 대해 매우 효과적입니다.",,,,
